rusher_player_name,sp,yards_gained,air_yards,yards_after_catch,first_down_rush,first_down_pass,fumble,touchdown,pass_touchdown,rush_touchdown
R.Mostert,0,11,,,1.0,0.0,0.0,0.0,0.0,0.0
M.Breida,0,1,,,0.0,0.0,1.0,0.0,0.0,0.0
T.Gurley,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
T.Gurley,0,4,,,0.0,0.0,0.0,0.0,0.0,0.0
B.Cooks,0,7,,,1.0,0.0,0.0,0.0,0.0,0.0
T.Gurley,1,7,,,1.0,0.0,0.0,1.0,0.0,1.0
C.Beathard,0,0,,,0.0,0.0,1.0,0.0,0.0,0.0
J.Goff,0,5,,,0.0,0.0,0.0,0.0,0.0,0.0
T.Gurley,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
A.Morris,0,6,,,0.0,0.0,0.0,0.0,0.0,0.0
A.Morris,0,5,,,1.0,0.0,0.0,0.0,0.0,0.0
A.Morris,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
C.Beathard,0,13,,,1.0,0.0,0.0,0.0,0.0,0.0
M.Brown,0,6,,,0.0,0.0,0.0,0.0,0.0,0.0
M.Brown,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
M.Brown,0,9,,,1.0,0.0,0.0,0.0,0.0,0.0
M.Brown,0,8,,,1.0,0.0,0.0,0.0,0.0,0.0
M.Breida,0,7,,,0.0,0.0,0.0,0.0,0.0,0.0
M.Breida,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
M.Breida,0,3,,,1.0,0.0,0.0,0.0,0.0,0.0
K.Juszczyk,0,-5,,,0.0,0.0,0.0,0.0,0.0,0.0
J.Goff,0,-1,,,0.0,0.0,0.0,0.0,0.0,0.0
T.Gurley,0,6,,,1.0,0.0,0.0,0.0,0.0,0.0
T.Gurley,0,9,,,0.0,0.0,0.0,0.0,0.0,0.0
T.Gurley,0,18,,,1.0,0.0,0.0,0.0,0.0,0.0
M.Brown,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
T.Gurley,0,-2,,,0.0,0.0,0.0,0.0,0.0,0.0
R.Mostert,0,4,,,0.0,0.0,0.0,0.0,0.0,0.0
T.Gurley,0,7,,,0.0,0.0,0.0,0.0,0.0,0.0
T.Gurley,1,1,,,1.0,0.0,0.0,1.0,0.0,1.0
R.Mostert,0,16,,,1.0,0.0,0.0,0.0,0.0,0.0
R.Mostert,0,9,,,0.0,0.0,0.0,0.0,0.0,0.0
R.Mostert,0,1,,,1.0,0.0,0.0,0.0,0.0,0.0
R.Mostert,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
M.Brown,0,10,,,1.0,0.0,0.0,0.0,0.0,0.0
T.Gurley,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
A.Morris,0,5,,,1.0,0.0,0.0,0.0,0.0,0.0
A.Morris,0,5,,,0.0,0.0,0.0,0.0,0.0,0.0
M.Brown,0,5,,,0.0,0.0,0.0,0.0,0.0,0.0
M.Brown,0,6,,,1.0,0.0,0.0,0.0,0.0,0.0
M.Brown,0,4,,,0.0,0.0,0.0,0.0,0.0,0.0
M.Brown,0,5,,,0.0,0.0,0.0,0.0,0.0,0.0
M.Brown,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
A.Morris,0,5,,,0.0,0.0,0.0,0.0,0.0,0.0
A.Morris,0,-3,,,0.0,0.0,0.0,0.0,0.0,0.0
M.Brown,0,4,,,0.0,0.0,0.0,0.0,0.0,0.0
M.Brown,0,5,,,0.0,0.0,0.0,0.0,0.0,0.0
S.Mannion,0,3,,,1.0,0.0,0.0,0.0,0.0,0.0
S.Mannion,0,-1,,,0.0,0.0,0.0,0.0,0.0,0.0
S.Mannion,0,-1,,,0.0,0.0,0.0,0.0,0.0,0.0
J.Mixon,0,5,,,0.0,0.0,0.0,0.0,0.0,0.0
T.Hill,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
K.Hunt,0,8,,,0.0,0.0,0.0,0.0,0.0,0.0
P.Mahomes,0,9,,,1.0,0.0,0.0,0.0,0.0,0.0
K.Hunt,0,21,,,1.0,0.0,0.0,0.0,0.0,0.0
J.Mixon,0,3,,,1.0,0.0,0.0,0.0,0.0,0.0
J.Mixon,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
K.Hunt,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
J.Mixon,0,6,,,0.0,0.0,0.0,0.0,0.0,0.0
C.Fejedelem,0,0,,,0.0,0.0,1.0,0.0,0.0,0.0
K.Hunt,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
J.Mixon,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
J.Mixon,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
J.Mixon,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
J.Mixon,0,3,,,1.0,0.0,0.0,0.0,0.0,0.0
K.Hunt,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
K.Hunt,0,11,,,1.0,0.0,0.0,0.0,0.0,0.0
P.Mahomes,0,10,,,1.0,0.0,0.0,0.0,0.0,0.0
S.Ware,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
P.Mahomes,0,23,,,1.0,0.0,0.0,0.0,0.0,0.0
K.Hunt,0,5,,,0.0,0.0,0.0,0.0,0.0,0.0
K.Hunt,0,4,,,1.0,0.0,0.0,0.0,0.0,0.0
K.Hunt,1,2,,,1.0,0.0,0.0,1.0,0.0,1.0
J.Mixon,0,20,,,1.0,0.0,0.0,0.0,0.0,0.0
J.Mixon,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
J.Mixon,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
J.Mixon,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
K.Hunt,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
J.Mixon,0,4,,,0.0,0.0,0.0,0.0,0.0,0.0
K.Hunt,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
P.Mahomes,0,3,,,1.0,0.0,0.0,0.0,0.0,0.0
K.Hunt,0,16,,,1.0,0.0,0.0,0.0,0.0,0.0
K.Hunt,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
K.Hunt,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
T.Hill,0,6,,,0.0,0.0,0.0,0.0,0.0,0.0
K.Hunt,0,9,,,1.0,0.0,0.0,0.0,0.0,0.0
S.Ware,0,12,,,1.0,0.0,0.0,0.0,0.0,0.0
S.Ware,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
S.Ware,0,34,,,1.0,0.0,0.0,0.0,0.0,0.0
S.Ware,0,4,,,0.0,0.0,0.0,0.0,0.0,0.0
S.Ware,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
S.Ware,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
S.Ware,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
M.Walton,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
J.Driskel,0,5,,,0.0,0.0,0.0,0.0,0.0,0.0
M.Walton,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
M.Walton,0,3,,,1.0,0.0,0.0,0.0,0.0,0.0
M.Walton,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
T.Coleman,0,14,,,1.0,0.0,0.0,0.0,0.0,0.0
T.Coleman,0,-1,,,0.0,0.0,0.0,0.0,0.0,0.0
S.Barkley,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
T.Coleman,0,4,,,0.0,0.0,0.0,0.0,0.0,0.0
I.Smith,0,-1,,,0.0,0.0,0.0,0.0,0.0,0.0
S.Barkley,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
S.Barkley,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
S.Barkley,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
E.Engram,0,10,,,1.0,0.0,0.0,0.0,0.0,0.0
T.Coleman,0,-1,,,0.0,0.0,0.0,0.0,0.0,0.0
I.Smith,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
S.Barkley,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
T.Coleman,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
S.Barkley,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
S.Barkley,0,-1,,,0.0,0.0,0.0,0.0,0.0,0.0
E.Penny,0,2,,,1.0,0.0,0.0,0.0,0.0,0.0
S.Barkley,0,10,,,1.0,0.0,0.0,0.0,0.0,0.0
S.Barkley,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
S.Barkley,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
E.Manning,0,7,,,0.0,0.0,0.0,0.0,0.0,0.0
S.Barkley,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
T.Coleman,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
T.Coleman,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
T.Coleman,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
I.Smith,0,6,,,1.0,0.0,0.0,0.0,0.0,0.0
S.Barkley,0,4,,,1.0,0.0,0.0,0.0,0.0,0.0
T.Coleman,0,2,,,1.0,0.0,0.0,0.0,0.0,0.0
I.Smith,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
O.Beckham,0,-1,,,0.0,0.0,0.0,0.0,0.0,0.0
M.Ryan,0,2,,,1.0,0.0,0.0,0.0,0.0,0.0
I.Smith,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
I.Smith,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
T.Coleman,1,30,,,1.0,0.0,0.0,1.0,0.0,1.0
S.Barkley,0,15,,,1.0,0.0,0.0,0.0,0.0,0.0
S.Barkley,1,2,,,1.0,0.0,0.0,1.0,0.0,1.0
T.Coleman,0,-4,,,0.0,0.0,0.0,0.0,0.0,0.0
I.Smith,0,5,,,0.0,0.0,0.0,0.0,0.0,0.0
E.Manning,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
E.Manning,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
S.Barkley,1,2,,,0.0,0.0,0.0,0.0,0.0,0.0
M.Ryan,0,-1,,,0.0,0.0,0.0,0.0,0.0,0.0
F.Gore,0,9,,,1.0,0.0,0.0,0.0,0.0,0.0
F.Gore,0,7,,,0.0,0.0,0.0,0.0,0.0,0.0
L.Miller,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
F.Gore,0,-2,,,0.0,0.0,0.0,0.0,0.0,0.0
K.Ballage,0,5,,,1.0,0.0,0.0,0.0,0.0,0.0
K.Drake,0,11,,,1.0,0.0,0.0,0.0,0.0,0.0
K.Drake,0,5,,,0.0,0.0,0.0,0.0,0.0,0.0
K.Drake,0,4,,,0.0,0.0,0.0,0.0,0.0,0.0
K.Drake,1,12,,,1.0,0.0,0.0,1.0,0.0,1.0
L.Miller,0,4,,,1.0,0.0,0.0,0.0,0.0,0.0
L.Miller,0,7,,,0.0,0.0,0.0,0.0,0.0,0.0
L.Miller,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
L.Miller,0,19,,,1.0,0.0,0.0,0.0,0.0,0.0
L.Miller,0,-1,,,0.0,0.0,0.0,0.0,0.0,0.0
L.Miller,1,2,,,1.0,0.0,0.0,1.0,0.0,1.0
F.Gore,0,5,,,0.0,0.0,0.0,0.0,0.0,0.0
A.Blue,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
F.Gore,0,4,,,0.0,0.0,0.0,0.0,0.0,0.0
A.Blue,0,6,,,0.0,0.0,0.0,0.0,0.0,0.0
A.Blue,0,12,,,1.0,0.0,0.0,0.0,0.0,0.0
L.Miller,0,15,,,1.0,0.0,0.0,0.0,0.0,0.0
A.Blue,0,-1,,,0.0,0.0,0.0,0.0,0.0,0.0
D.Watson,0,14,,,1.0,0.0,0.0,0.0,0.0,0.0
K.Drake,0,5,,,0.0,0.0,0.0,0.0,0.0,0.0
K.Drake,0,-1,,,0.0,0.0,0.0,0.0,0.0,0.0
L.Miller,0,8,,,0.0,0.0,0.0,0.0,0.0,0.0
L.Miller,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
A.Blue,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
K.Drake,0,8,,,0.0,0.0,0.0,0.0,0.0,0.0
B.Weeden,0,-1,,,0.0,0.0,0.0,0.0,0.0,0.0
L.Miller,0,8,,,0.0,0.0,0.0,0.0,0.0,0.0
L.Miller,0,58,,,1.0,0.0,0.0,0.0,0.0,0.0
A.Blue,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
F.Gore,0,4,,,0.0,0.0,0.0,0.0,0.0,0.0
F.Gore,0,4,,,0.0,0.0,0.0,0.0,0.0,0.0
L.Miller,0,-2,,,0.0,0.0,0.0,0.0,0.0,0.0
F.Gore,0,7,,,0.0,0.0,0.0,0.0,0.0,0.0
F.Gore,0,8,,,1.0,0.0,0.0,0.0,0.0,0.0
F.Gore,0,8,,,0.0,0.0,0.0,0.0,0.0,0.0
A.Blue,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
F.Gore,0,-1,,,0.0,0.0,0.0,0.0,0.0,0.0
F.Gore,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
K.Drake,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
K.Drake,0,4,,,0.0,0.0,0.0,0.0,0.0,0.0
L.Miller,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
K.Drake,0,9,,,0.0,0.0,0.0,0.0,0.0,0.0
K.Drake,0,1,,,1.0,0.0,0.0,0.0,0.0,0.0
K.Drake,0,-3,,,0.0,0.0,0.0,0.0,0.0,0.0
L.Miller,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
L.Miller,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
L.Miller,0,5,,,0.0,0.0,0.0,0.0,0.0,0.0
L.Miller,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
A.Blue,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
A.Blue,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
A.Blue,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
A.Blue,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
A.Blue,0,8,,,1.0,0.0,0.0,0.0,0.0,0.0
A.Blue,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
A.Blue,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
A.Blue,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
W.Smallwood,0,7,,,0.0,0.0,0.0,0.0,0.0,0.0
W.Smallwood,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
B.Bortles,0,0,,,0.0,0.0,1.0,0.0,0.0,0.0
B.Bortles,0,10,,,1.0,0.0,0.0,0.0,0.0,0.0
B.Bortles,0,9,,,0.0,0.0,0.0,0.0,0.0,0.0
D.Westbrook,0,9,,,1.0,0.0,0.0,0.0,0.0,0.0
C.Hyde,0,7,,,0.0,0.0,0.0,0.0,0.0,0.0
C.Hyde,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
C.Hyde,0,-1,,,0.0,0.0,0.0,0.0,0.0,0.0
C.Clement,0,5,,,0.0,0.0,0.0,0.0,0.0,0.0
J.Adams,0,4,,,0.0,0.0,0.0,0.0,0.0,0.0
C.Wentz,0,9,,,1.0,0.0,0.0,0.0,0.0,0.0
J.Adams,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
C.Hyde,0,-1,,,0.0,0.0,0.0,0.0,0.0,0.0
W.Smallwood,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
J.Adams,0,5,,,1.0,0.0,0.0,0.0,0.0,0.0
J.Adams,0,7,,,0.0,0.0,0.0,0.0,0.0,0.0
N.Agholor,0,14,,,1.0,0.0,0.0,0.0,0.0,0.0
C.Clement,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
B.Bortles,0,5,,,0.0,0.0,0.0,0.0,0.0,0.0
T.Yeldon,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
C.Hyde,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
W.Smallwood,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
C.Clement,0,-1,,,0.0,0.0,0.0,0.0,0.0,0.0
C.Wentz,0,13,,,1.0,0.0,0.0,0.0,0.0,0.0
C.Hyde,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
J.Adams,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
J.Adams,0,21,,,1.0,0.0,0.0,0.0,0.0,0.0
C.Clement,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
T.Yeldon,0,4,,,1.0,0.0,0.0,0.0,0.0,0.0
W.Smallwood,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
B.Bortles,0,8,,,1.0,0.0,0.0,0.0,0.0,0.0
C.Wentz,0,9,,,0.0,0.0,0.0,0.0,0.0,0.0
J.Adams,0,17,,,1.0,0.0,0.0,0.0,0.0,0.0
J.Adams,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
B.Bortles,0,5,,,0.0,0.0,0.0,0.0,0.0,0.0
B.Bortles,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
J.Adams,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
B.Bortles,0,4,,,1.0,0.0,0.0,0.0,0.0,0.0
W.Smallwood,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
W.Smallwood,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
W.Smallwood,0,10,,,1.0,0.0,0.0,0.0,0.0,0.0
C.Wentz,0,-1,,,0.0,0.0,0.0,0.0,0.0,0.0
C.Wentz,0,-1,,,0.0,0.0,0.0,0.0,0.0,0.0
C.Wentz,0,-1,,,0.0,0.0,0.0,0.0,0.0,0.0
P.Lindsay,0,5,,,0.0,0.0,0.0,0.0,0.0,0.0
D.Booker,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
K.Hunt,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
P.Mahomes,0,-2,,,0.0,0.0,0.0,0.0,0.0,0.0
P.Lindsay,0,7,,,0.0,0.0,0.0,0.0,0.0,0.0
P.Lindsay,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
D.Booker,0,10,,,1.0,0.0,0.0,0.0,0.0,0.0
P.Lindsay,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
P.Lindsay,1,1,,,1.0,0.0,0.0,1.0,0.0,1.0
K.Hunt,0,6,,,1.0,0.0,0.0,0.0,0.0,0.0
K.Hunt,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
D.Booker,0,8,,,0.0,0.0,0.0,0.0,0.0,0.0
D.Booker,0,4,,,1.0,0.0,0.0,0.0,0.0,0.0
T.Patrick,0,13,,,1.0,0.0,0.0,0.0,0.0,0.0
P.Lindsay,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
P.Lindsay,0,8,,,0.0,0.0,0.0,0.0,0.0,0.0
E.Sanders,0,-6,,,0.0,0.0,0.0,0.0,0.0,0.0
K.Hunt,0,5,,,0.0,0.0,0.0,0.0,0.0,0.0
P.Lindsay,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
P.Lindsay,0,14,,,1.0,0.0,0.0,0.0,0.0,0.0
P.Lindsay,0,13,,,0.0,0.0,0.0,0.0,0.0,0.0
K.Hunt,0,4,,,0.0,0.0,0.0,0.0,0.0,0.0
K.Hunt,0,11,,,1.0,0.0,0.0,0.0,0.0,0.0
P.Mahomes,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
C.Keenum,0,9,,,0.0,0.0,0.0,0.0,0.0,0.0
K.Hunt,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
K.Hunt,0,5,,,0.0,0.0,0.0,0.0,0.0,0.0
K.Hunt,0,5,,,0.0,0.0,0.0,0.0,0.0,0.0
D.Booker,0,14,,,0.0,0.0,0.0,0.0,0.0,0.0
P.Lindsay,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
P.Lindsay,0,8,,,1.0,0.0,0.0,0.0,0.0,0.0
D.Booker,0,8,,,1.0,0.0,0.0,0.0,0.0,0.0
D.Booker,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
D.Booker,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
P.Lindsay,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
D.Booker,0,26,,,1.0,0.0,0.0,0.0,0.0,0.0
P.Lindsay,0,-1,,,0.0,0.0,0.0,0.0,0.0,0.0
P.Lindsay,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
K.Hunt,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
K.Hunt,0,-6,,,0.0,0.0,0.0,0.0,0.0,0.0
P.Lindsay,0,11,,,1.0,0.0,0.0,0.0,0.0,0.0
P.Lindsay,0,5,,,0.0,0.0,0.0,0.0,0.0,0.0
P.Lindsay,0,5,,,1.0,0.0,0.0,0.0,0.0,0.0
P.Lindsay,0,8,,,0.0,0.0,0.0,0.0,0.0,0.0
K.Hunt,0,-1,,,0.0,0.0,0.0,0.0,0.0,0.0
K.Hunt,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
K.Hunt,0,5,,,0.0,0.0,0.0,0.0,0.0,0.0
K.Hunt,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
K.Hunt,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
N.Chubb,0,4,,,0.0,0.0,0.0,0.0,0.0,0.0
N.Chubb,0,8,,,0.0,0.0,0.0,0.0,0.0,0.0
D.Johnson,0,-3,,,0.0,0.0,0.0,0.0,0.0,0.0
J.Conner,0,4,,,0.0,0.0,0.0,0.0,0.0,0.0
N.Chubb,0,20,,,1.0,0.0,0.0,0.0,0.0,0.0
N.Chubb,0,11,,,1.0,0.0,0.0,0.0,0.0,0.0
N.Chubb,0,-2,,,0.0,0.0,0.0,0.0,0.0,0.0
J.Conner,0,3,,,0.0,0.0,1.0,0.0,0.0,0.0
J.Conner,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
N.Chubb,0,-2,,,0.0,0.0,0.0,0.0,0.0,0.0
N.Chubb,0,9,,,1.0,0.0,0.0,0.0,0.0,0.0
N.Chubb,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
D.Johnson,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
B.Mayfield,0,9,,,1.0,0.0,0.0,0.0,0.0,0.0
N.Chubb,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
J.Conner,0,6,,,0.0,0.0,0.0,0.0,0.0,0.0
B.Roethlisberger,0,3,,,1.0,0.0,0.0,0.0,0.0,0.0
B.Roethlisberger,0,3,,,1.0,0.0,0.0,0.0,0.0,0.0
J.Conner,0,4,,,0.0,0.0,0.0,0.0,0.0,0.0
J.Conner,0,-3,,,0.0,0.0,0.0,0.0,0.0,0.0
J.Conner,0,10,,,1.0,0.0,0.0,0.0,0.0,0.0
J.Conner,0,4,,,0.0,0.0,0.0,0.0,0.0,0.0
J.Conner,0,4,,,0.0,0.0,0.0,0.0,0.0,0.0
J.Conner,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
N.Chubb,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
J.Conner,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
N.Chubb,0,5,,,0.0,0.0,0.0,0.0,0.0,0.0
N.Chubb,0,-4,,,0.0,0.0,0.0,0.0,0.0,0.0
J.Conner,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
N.Chubb,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
N.Chubb,0,-1,,,0.0,0.0,0.0,0.0,0.0,0.0
N.Chubb,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
J.Conner,0,30,,,1.0,0.0,0.0,0.0,0.0,0.0
J.Conner,0,16,,,1.0,0.0,0.0,0.0,0.0,0.0
J.Conner,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
J.Conner,1,12,,,1.0,0.0,0.0,1.0,0.0,1.0
N.Chubb,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
J.Conner,0,-2,,,0.0,0.0,0.0,0.0,0.0,0.0
J.Conner,0,-1,,,0.0,0.0,0.0,0.0,0.0,0.0
N.Chubb,0,10,,,1.0,0.0,0.0,0.0,0.0,0.0
N.Chubb,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
J.Conner,0,5,,,0.0,0.0,0.0,0.0,0.0,0.0
J.Conner,0,4,,,0.0,0.0,0.0,0.0,0.0,0.0
J.Conner,0,1,,,1.0,0.0,0.0,0.0,0.0,0.0
J.Conner,0,8,,,0.0,0.0,0.0,0.0,0.0,0.0
J.Conner,0,13,,,1.0,0.0,0.0,0.0,0.0,0.0
J.Samuels,0,7,,,0.0,0.0,0.0,0.0,0.0,0.0
J.Samuels,0,3,,,1.0,0.0,0.0,0.0,0.0,0.0
J.Samuels,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
J.Samuels,0,6,,,0.0,0.0,0.0,0.0,0.0,0.0
J.Conner,1,22,,,1.0,0.0,0.0,1.0,0.0,1.0
J.Dobbs,0,-1,,,0.0,0.0,0.0,0.0,0.0,0.0
A.Peterson,0,9,,,0.0,0.0,0.0,0.0,0.0,0.0
A.Peterson,0,-2,,,0.0,0.0,0.0,0.0,0.0,0.0
A.Smith,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
S.Barkley,0,6,,,0.0,0.0,0.0,0.0,0.0,0.0
S.Barkley,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
S.Barkley,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
A.Peterson,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
P.Richardson,0,7,,,0.0,0.0,0.0,0.0,0.0,0.0
C.Thompson,0,10,,,1.0,0.0,0.0,0.0,0.0,0.0
A.Peterson,0,11,,,1.0,0.0,0.0,0.0,0.0,0.0
A.Peterson,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
S.Barkley,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
S.Barkley,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
A.Peterson,0,5,,,0.0,0.0,0.0,0.0,0.0,0.0
C.Thompson,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
S.Barkley,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
S.Barkley,0,4,,,0.0,0.0,0.0,0.0,0.0,0.0
W.Gallman,0,-1,,,0.0,0.0,0.0,0.0,0.0,0.0
A.Smith,0,11,,,1.0,0.0,0.0,0.0,0.0,0.0
A.Peterson,0,4,,,0.0,0.0,0.0,0.0,0.0,0.0
A.Peterson,0,-3,,,0.0,0.0,0.0,0.0,0.0,0.0
S.Barkley,0,9,,,0.0,0.0,0.0,0.0,0.0,0.0
S.Barkley,0,3,,,1.0,0.0,0.0,0.0,0.0,0.0
S.Barkley,0,6,,,0.0,0.0,0.0,0.0,0.0,0.0
S.Barkley,0,4,,,0.0,0.0,0.0,0.0,0.0,0.0
A.Peterson,0,4,,,0.0,0.0,0.0,0.0,0.0,0.0
A.Peterson,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
S.Barkley,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
A.Peterson,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
A.Peterson,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
A.Peterson,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
A.Peterson,0,1,,,1.0,0.0,0.0,0.0,0.0,0.0
A.Peterson,0,6,,,0.0,0.0,0.0,0.0,0.0,0.0
