,rusher_player_name,receiver_player_name,sp,yards_gained,air_yards,yards_after_catch,first_down_rush,first_down_pass,fumble,touchdown,pass_touchdown,rush_touchdown
17077,T.Yeldon,,0,5,,,0.0,0.0,0.0,0.0,0.0,0.0
17078,T.Yeldon,,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
17079,B.Bortles,,0,3,,,0.0,0.0,1.0,0.0,0.0,0.0
17080,,W.Fuller,0,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17081,L.Miller,,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
17082,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
17083,D.Watson,,0,4,,,1.0,0.0,0.0,0.0,0.0,0.0
17084,,K.Coutee,0,0,14.0,,0.0,0.0,0.0,0.0,0.0,0.0
17085,L.Miller,,0,6,,,0.0,0.0,0.0,0.0,0.0,0.0
17086,,,0,-8,,,0.0,0.0,0.0,0.0,0.0,0.0
17087,,,1,0,,,0.0,0.0,0.0,0.0,0.0,0.0
17088,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
17089,T.Yeldon,,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
17090,T.Yeldon,,0,6,,,0.0,0.0,0.0,0.0,0.0,0.0
17091,,D.Moncrief,0,24,2.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0
17092,J.Charles,,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
17093,,T.Yeldon,0,4,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
17094,,K.Cole,0,0,5.0,,0.0,0.0,0.0,0.0,0.0,0.0
17095,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
17096,D.Watson,,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
17097,L.Miller,,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
17098,,D.Hopkins,0,31,25.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0
17099,L.Miller,,0,7,,,0.0,0.0,0.0,0.0,0.0,0.0
17100,L.Miller,,0,3,,,1.0,0.0,0.0,0.0,0.0,0.0
17101,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
17102,,J.Thomas,0,0,3.0,,0.0,0.0,0.0,0.0,0.0,0.0
17103,,L.Miller,0,-1,-4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
17104,L.Miller,,0,16,,,0.0,0.0,0.0,0.0,0.0,0.0
17105,,,1,0,,,0.0,0.0,0.0,0.0,0.0,0.0
17106,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
17107,T.Yeldon,,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
17108,T.Yeldon,,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
17109,,K.Cole,0,0,4.0,,0.0,0.0,0.0,0.0,0.0,0.0
17110,,,0,0,,,0.0,0.0,1.0,0.0,0.0,0.0
17111,,K.Coutee,0,0,2.0,,0.0,0.0,0.0,0.0,0.0,0.0
17112,A.Blue,,0,5,,,0.0,0.0,0.0,0.0,0.0,0.0
17113,,W.Fuller,0,18,16.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
17114,,,0,0,,,,,,,,
17115,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
17116,D.Watson,,0,4,,,0.0,0.0,0.0,0.0,0.0,0.0
17117,,K.Coutee,0,3,-4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
17118,D.Watson,,0,4,,,0.0,0.0,0.0,0.0,0.0,0.0
17119,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
17120,,D.Chark,0,15,15.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
17121,T.Yeldon,,0,6,,,0.0,0.0,0.0,0.0,0.0,0.0
17122,T.Yeldon,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
17123,,D.Chark,0,3,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17124,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
17125,,D.Hopkins,0,9,10.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
17126,L.Miller,,0,11,,,1.0,0.0,0.0,0.0,0.0,0.0
17127,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
17128,L.Miller,,0,6,,,0.0,0.0,0.0,0.0,0.0,0.0
17129,L.Miller,,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
17130,L.Miller,,0,4,,,1.0,0.0,0.0,0.0,0.0,0.0
17131,A.Blue,,0,7,,,0.0,0.0,0.0,0.0,0.0,0.0
17132,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
17133,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
17134,,W.Fuller,0,15,5.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0
17135,,D.Hopkins,0,0,5.0,,0.0,0.0,0.0,0.0,0.0,0.0
17136,L.Miller,,1,5,,,1.0,0.0,0.0,1.0,0.0,1.0
17137,,,1,0,,,0.0,0.0,0.0,0.0,0.0,0.0
17138,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
17139,,T.Yeldon,0,0,-4.0,,0.0,0.0,0.0,0.0,0.0,0.0
17140,B.Bortles,,0,10,,,1.0,0.0,0.0,0.0,0.0,0.0
17141,,D.Moncrief,0,9,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
17142,,K.Cole,0,0,21.0,,0.0,0.0,0.0,0.0,0.0,0.0
17143,B.Bortles,,0,2,,,1.0,0.0,0.0,0.0,0.0,0.0
17144,B.Bortles,,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
17145,T.Yeldon,,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
17146,B.Bortles,,0,9,,,1.0,0.0,0.0,0.0,0.0,0.0
17147,,,0,0,,,,,,,,
17148,,D.Moncrief,0,0,15.0,,0.0,0.0,0.0,0.0,0.0,0.0
17149,,D.Grinnage,0,6,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
17150,,D.Moncrief,0,0,7.0,,0.0,0.0,0.0,0.0,0.0,0.0
17151,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
17152,L.Miller,,0,8,,,0.0,0.0,0.0,0.0,0.0,0.0
17153,L.Miller,,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
17154,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
17155,A.Blue,,0,3,,,1.0,0.0,0.0,0.0,0.0,0.0
17156,,,0,0,,,,,,,,
17157,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
17158,L.Miller,,0,-1,,,0.0,0.0,0.0,0.0,0.0,0.0
17159,,D.Hopkins,0,0,6.0,,0.0,0.0,0.0,0.0,0.0,0.0
17160,,T.Ervin,0,19,18.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
17161,L.Miller,,0,6,,,0.0,0.0,0.0,0.0,0.0,0.0
17162,,W.Fuller,0,0,50.0,,0.0,0.0,0.0,0.0,0.0,0.0
17163,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
17164,,L.Miller,0,0,-9.0,,0.0,0.0,0.0,0.0,0.0,0.0
17165,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
17166,T.Yeldon,,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
17167,T.Yeldon,,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
17168,B.Bortles,,0,4,,,0.0,0.0,1.0,0.0,0.0,0.0
17169,L.Miller,,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
17170,,D.Hopkins,1,10,9.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
17171,,,1,0,,,0.0,0.0,0.0,0.0,0.0,0.0
17172,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
17173,,D.Moncrief,0,0,4.0,,0.0,0.0,0.0,0.0,0.0,0.0
17174,C.Kessler,,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
17175,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
17176,,D.Westbrook,0,4,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
17177,T.Yeldon,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
17178,,J.Charles,0,2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17179,,D.Chark,0,0,15.0,,0.0,0.0,0.0,0.0,0.0,0.0
17180,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
17181,D.Watson,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
17182,,W.Fuller,0,0,12.0,,0.0,0.0,0.0,0.0,0.0,0.0
17183,,D.Hopkins,0,0,14.0,,0.0,0.0,0.0,0.0,0.0,0.0
17184,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
17185,,D.Grinnage,0,11,6.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0
17186,,D.Westbrook,0,5,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
17187,D.Williams,,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
17188,,D.Moncrief,0,8,5.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0
17189,,D.Chark,0,5,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
17190,,K.Cole,0,0,16.0,,0.0,0.0,0.0,0.0,0.0,0.0
17191,,K.Cole,0,8,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
17192,,D.Westbrook,0,2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17193,,,0,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
17194,,T.Yeldon,1,6,6.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
17195,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
17196,,,1,0,,,0.0,0.0,0.0,0.0,0.0,0.0
17197,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
17198,L.Miller,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
17199,,W.Fuller,0,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17200,,W.Fuller,0,14,14.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
17201,L.Miller,,0,4,,,0.0,0.0,0.0,0.0,0.0,0.0
17202,,,0,0,,,,,,,,
17203,L.Miller,,0,4,,,0.0,0.0,0.0,0.0,0.0,0.0
17204,,L.Miller,0,0,2.0,,0.0,0.0,0.0,0.0,0.0,0.0
17205,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
17206,,D.Moncrief,0,6,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
17207,,,0,-8,,,0.0,0.0,0.0,0.0,0.0,0.0
17208,,,0,0,16.0,,0.0,0.0,0.0,0.0,0.0,0.0
17209,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
17210,A.Blue,,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
17211,A.Blue,,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
17212,,D.Hopkins,0,0,15.0,,0.0,0.0,0.0,0.0,0.0,0.0
17213,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
17214,,,0,-10,,,0.0,0.0,1.0,0.0,0.0,0.0
17215,,T.Yeldon,0,15,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0
17216,,R.Greene,0,8,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
17217,,T.Yeldon,0,9,0.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0
17218,,D.Chark,0,8,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
17219,C.Kessler,,0,6,,,1.0,0.0,0.0,0.0,0.0,0.0
17220,,T.Bohanon,0,5,-1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
17221,,D.Westbrook,0,6,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
17222,,K.Cole,0,13,13.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
17223,,,0,-6,,,0.0,0.0,0.0,0.0,0.0,0.0
17224,,D.Moncrief,0,10,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17225,,T.Yeldon,0,0,6.0,,0.0,0.0,0.0,0.0,0.0,0.0
17226,,D.Hopkins,0,0,11.0,,0.0,0.0,0.0,0.0,0.0,0.0
17227,L.Miller,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
17228,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
17229,,W.Fuller,0,11,-3.0,14.0,0.0,1.0,1.0,0.0,0.0,0.0
17230,L.Miller,,0,8,,,0.0,0.0,0.0,0.0,0.0,0.0
17231,L.Miller,,0,2,,,1.0,0.0,0.0,0.0,0.0,0.0
17232,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
17233,A.Blue,,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
17234,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
17235,A.Blue,,0,4,,,0.0,0.0,0.0,0.0,0.0,0.0
17236,A.Blue,,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
17237,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
17238,,K.Cole,0,0,5.0,,0.0,0.0,0.0,0.0,0.0,0.0
17239,,D.Moncrief,0,9,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17240,,,0,0,,,,,,,,
17241,,T.Yeldon,0,6,2.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0
17242,,,0,-4,,,0.0,0.0,0.0,0.0,0.0,0.0
17243,,D.Moncrief,0,10,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
17244,,D.Chark,0,0,4.0,,0.0,0.0,0.0,0.0,0.0,0.0
17245,,D.Chark,0,0,9.0,,0.0,0.0,0.0,0.0,0.0,0.0
17246,D.Watson,,0,-1,,,0.0,0.0,0.0,0.0,0.0,0.0
17247,D.Watson,,0,-1,,,0.0,0.0,0.0,0.0,0.0,0.0
17248,,,0,0,,,,,,,,
17249,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
17250,,N.Agholor,0,0,-5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
17251,,,0,-10,,,0.0,0.0,1.0,0.0,0.0,0.0
17252,,A.Jeffery,0,0,20.0,,0.0,0.0,0.0,0.0,0.0,0.0
17253,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
17254,C.McCaffrey,,0,9,,,0.0,0.0,0.0,0.0,0.0,0.0
17255,C.McCaffrey,,0,1,,,1.0,0.0,0.0,0.0,0.0,0.0
17256,,D.Funchess,0,0,9.0,,0.0,0.0,0.0,0.0,0.0,0.0
17257,,C.McCaffrey,0,5,-5.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
17258,,G.Olsen,0,0,6.0,,0.0,0.0,0.0,0.0,0.0,0.0
17259,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
17260,W.Smallwood,,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
17261,,Z.Ertz,0,14,14.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
17262,,C.Clement,0,11,-5.0,16.0,0.0,1.0,0.0,0.0,0.0,0.0
17263,C.Clement,,0,4,,,0.0,0.0,0.0,0.0,0.0,0.0
17264,J.Adams,,0,4,,,0.0,0.0,0.0,0.0,0.0,0.0
17265,C.Clement,,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
17266,C.Wentz,,0,1,,,1.0,0.0,0.0,0.0,0.0,0.0
17267,J.Adams,,0,4,,,0.0,0.0,0.0,0.0,0.0,0.0
17268,,N.Agholor,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
17269,,N.Agholor,0,0,22.0,,0.0,0.0,0.0,0.0,0.0,0.0
17270,,A.Jeffery,0,14,14.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
17271,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
17272,,D.Goedert,0,21,-3.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0
17273,C.Clement,,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
17274,,Z.Ertz,0,0,12.0,,0.0,0.0,0.0,0.0,0.0,0.0
17275,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
17276,,T.Smith,0,0,19.0,,0.0,0.0,0.0,0.0,0.0,0.0
17277,C.McCaffrey,,0,15,,,1.0,0.0,0.0,0.0,0.0,0.0
17278,C.McCaffrey,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
17279,,,0,-8,,,0.0,0.0,0.0,0.0,0.0,0.0
17280,,D.Moore,0,0,5.0,,0.0,0.0,0.0,0.0,0.0,0.0
17281,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
17282,J.Adams,,0,9,,,0.0,0.0,0.0,0.0,0.0,0.0
17283,,,0,0,,,,,,,,
17284,,Z.Ertz,0,15,13.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
17285,W.Smallwood,,0,-1,,,0.0,0.0,0.0,0.0,0.0,0.0
17286,,Z.Ertz,0,22,21.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
17287,,A.Jeffery,0,20,6.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0
17288,W.Smallwood,,0,-2,,,0.0,0.0,0.0,0.0,0.0,0.0
17289,,A.Jeffery,1,11,11.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
17290,,,1,0,,,0.0,0.0,0.0,0.0,0.0,0.0
17291,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
17292,C.Samuel,,0,-5,,,0.0,0.0,0.0,0.0,0.0,0.0
17293,,,0,0,10.0,,0.0,0.0,0.0,0.0,0.0,0.0
17294,C.Newton,,0,12,,,0.0,0.0,0.0,0.0,0.0,0.0
17295,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
17296,,A.Jeffery,0,29,29.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
17297,,Z.Ertz,0,27,27.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
17298,C.Clement,,0,-3,,,0.0,0.0,0.0,0.0,0.0,0.0
17299,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
17300,,N.Agholor,0,13,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
17301,,,0,-1,,,0.0,0.0,0.0,0.0,0.0,0.0
17302,,,1,0,,,0.0,0.0,0.0,0.0,0.0,0.0
17303,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
17304,,G.Olsen,0,4,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17305,,D.Funchess,0,11,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
17306,J.Wright,,0,34,,,1.0,0.0,0.0,0.0,0.0,0.0
17307,,,0,-11,,,0.0,0.0,0.0,0.0,0.0,0.0
17308,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
17309,,C.McCaffrey,0,4,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17310,C.Newton,,0,12,,,0.0,0.0,0.0,0.0,0.0,0.0
17311,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
17312,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
17313,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
17314,C.Clement,,0,4,,,0.0,0.0,0.0,0.0,0.0,0.0
17315,,,0,0,,,,,,,,
17316,W.Smallwood,,0,4,,,0.0,0.0,0.0,0.0,0.0,0.0
17317,W.Smallwood,,0,2,,,1.0,0.0,0.0,0.0,0.0,0.0
17318,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
17319,,W.Smallwood,0,7,-4.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0
17320,,A.Jeffery,0,3,-2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
17321,C.Clement,,0,-4,,,0.0,0.0,0.0,0.0,0.0,0.0
17322,,,0,0,,,,,,,,
17323,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
17324,,D.Funchess,0,0,13.0,,0.0,0.0,0.0,0.0,0.0,0.0
17325,,D.Moore,0,4,-3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
17326,C.Newton,,0,14,,,1.0,0.0,0.0,0.0,0.0,0.0
17327,,D.Funchess,0,10,6.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0
17328,C.McCaffrey,,0,4,,,0.0,0.0,0.0,0.0,0.0,0.0
17329,,C.McCaffrey,0,5,-8.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0
17330,,C.Samuel,0,16,14.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
17331,C.McCaffrey,,0,7,,,0.0,0.0,0.0,0.0,0.0,0.0
17332,C.McCaffrey,,0,-7,,,0.0,0.0,0.0,0.0,0.0,0.0
17333,,,0,0,8.0,,0.0,0.0,0.0,0.0,0.0,0.0
17334,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
17335,,N.Agholor,0,5,-3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
17336,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
17337,,D.Goedert,0,4,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
17338,W.Smallwood,,0,8,,,1.0,0.0,0.0,0.0,0.0,0.0
17339,,Z.Ertz,0,18,12.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0
17340,W.Smallwood,,0,10,,,1.0,0.0,0.0,0.0,0.0,0.0
17341,,Z.Ertz,0,8,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
17342,C.Clement,,0,2,,,1.0,0.0,0.0,0.0,0.0,0.0
17343,C.Clement,,0,1,,,0.0,0.0,1.0,0.0,0.0,0.0
17344,,D.Goedert,0,17,17.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
17345,W.Smallwood,,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
17346,,Z.Ertz,0,11,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
17347,,D.Goedert,0,0,12.0,,0.0,0.0,0.0,0.0,0.0,0.0
17348,,Z.Ertz,0,9,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
17349,J.Adams,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
17350,C.Wentz,,0,2,,,1.0,0.0,0.0,0.0,0.0,0.0
17351,C.Wentz,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
17352,,D.Goedert,1,1,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
17353,,,1,0,,,0.0,0.0,0.0,0.0,0.0,0.0
17354,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
17355,,D.Funchess,0,0,20.0,,0.0,0.0,0.0,0.0,0.0,0.0
17356,,D.Moore,0,9,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17357,,,0,0,,,,,,,,
17358,C.Newton,,0,1,,,1.0,0.0,0.0,0.0,0.0,0.0
17359,,D.Funchess,0,9,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17360,,T.Smith,0,8,6.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
17361,,J.Wright,0,9,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
17362,,D.Funchess,0,7,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
17363,,C.McCaffrey,0,7,-7.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0
17364,,G.Olsen,0,0,22.0,,0.0,0.0,0.0,0.0,0.0,0.0
17365,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
17366,,D.Moore,0,16,3.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0
17367,C.Samuel,,1,14,,,1.0,0.0,0.0,1.0,0.0,1.0
17368,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
17369,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
17370,,C.Clement,0,5,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
17371,,A.Jeffery,0,2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17372,,Z.Ertz,0,14,10.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0
17373,,N.Agholor,0,-1,-4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
17374,,,0,-7,,,0.0,0.0,0.0,0.0,0.0,0.0
17375,,A.Jeffery,0,9,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17376,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
17377,,T.Smith,0,4,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17378,,T.Smith,0,14,14.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
17379,C.Newton,,0,8,,,0.0,0.0,0.0,0.0,0.0,0.0
17380,,D.Byrd,0,8,7.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
17381,,J.Wright,0,28,26.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
17382,,D.Funchess,0,7,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
17383,,D.Funchess,1,18,18.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
17384,,J.Wright,1,2,,,0.0,0.0,0.0,0.0,0.0,0.0
17385,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
17386,,N.Agholor,0,2,-3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
17387,,W.Smallwood,0,-2,-5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
17388,,A.Jeffery,0,0,20.0,,0.0,0.0,0.0,0.0,0.0,0.0
17389,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
17390,,G.Olsen,0,0,9.0,,0.0,0.0,0.0,0.0,0.0,0.0
17391,,D.Moore,0,0,10.0,,0.0,0.0,0.0,0.0,0.0,0.0
17392,,D.Funchess,0,0,16.0,,0.0,0.0,0.0,0.0,0.0,0.0
17393,,T.Smith,0,35,13.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0
17394,,,0,0,,,,,,,,
17395,,C.McCaffrey,0,8,-7.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0
17396,,T.Smith,0,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
17397,,C.McCaffrey,0,22,1.0,21.0,0.0,1.0,0.0,0.0,0.0,0.0
17398,,D.Funchess,0,0,4.0,,0.0,0.0,0.0,0.0,0.0,0.0
17399,C.Newton,,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
17400,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
17401,,G.Olsen,1,1,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
17402,,,1,0,,,0.0,0.0,0.0,0.0,0.0,0.0
17403,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
17404,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
17405,,Z.Ertz,0,0,18.0,,0.0,0.0,0.0,0.0,0.0,0.0
17406,W.Smallwood,,0,8,,,0.0,0.0,0.0,0.0,0.0,0.0
17407,,A.Jeffery,0,0,14.0,,0.0,0.0,0.0,0.0,0.0,0.0
17408,,,0,-8,,,0.0,0.0,1.0,0.0,0.0,0.0
17409,C.Newton,,0,-1,,,0.0,0.0,0.0,0.0,0.0,0.0
17410,,,0,0,,,,,,,,
17411,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
17412,L.Murray,,0,7,,,0.0,0.0,0.0,0.0,0.0,0.0
17413,M.Boone,,0,9,,,0.0,0.0,0.0,0.0,0.0,0.0
17414,,L.Treadwell,0,3,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
17415,,A.Thielen,1,34,34.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
17416,,,1,0,,,0.0,0.0,0.0,0.0,0.0,0.0
