,rusher_player_name,sp,yards_gained,air_yards,yards_after_catch,first_down_rush,first_down_pass,fumble,touchdown,pass_touchdown,rush_touchdown
35548,C.Newton,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
35554,C.McCaffrey,0,25,,,1.0,0.0,0.0,0.0,0.0,0.0
35555,C.McCaffrey,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
35559,C.McCaffrey,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
35579,N.Chubb,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
35582,J.Landry,0,51,,,1.0,0.0,0.0,0.0,0.0,0.0
35583,N.Chubb,1,4,,,1.0,0.0,0.0,1.0,0.0,1.0
35592,N.Chubb,0,29,,,1.0,0.0,0.0,0.0,0.0,0.0
35593,D.Johnson,0,-6,,,0.0,0.0,0.0,0.0,0.0,0.0
35594,B.Mayfield,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
35598,C.McCaffrey,0,4,,,0.0,0.0,0.0,0.0,0.0,0.0
35602,C.McCaffrey,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
35604,C.Newton,0,11,,,1.0,0.0,0.0,0.0,0.0,0.0
35606,C.McCaffrey,0,6,,,0.0,0.0,0.0,0.0,0.0,0.0
35607,D.Moore,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
35610,N.Chubb,0,-1,,,0.0,0.0,0.0,0.0,0.0,0.0
35613,N.Chubb,0,5,,,0.0,0.0,0.0,0.0,0.0,0.0
35617,B.Mayfield,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
35620,B.Mayfield,0,-1,,,0.0,0.0,0.0,0.0,0.0,0.0
35621,B.Mayfield,0,-1,,,0.0,0.0,0.0,0.0,0.0,0.0
35626,J.Wilson,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
35627,J.Wilson,0,9,,,1.0,0.0,0.0,0.0,0.0,0.0
35630,J.Wilson,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
35636,P.Lindsay,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
35641,J.Wilson,0,4,,,0.0,0.0,0.0,0.0,0.0,0.0
35642,J.Wilson,0,11,,,1.0,0.0,0.0,0.0,0.0,0.0
35644,J.Wilson,0,8,,,0.0,0.0,0.0,0.0,0.0,0.0
35647,A.Morris,0,4,,,0.0,0.0,0.0,0.0,0.0,0.0
35652,P.Lindsay,0,4,,,1.0,0.0,0.0,0.0,0.0,0.0
35654,R.Freeman,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
35658,J.Wilson,0,-1,,,0.0,0.0,0.0,0.0,0.0,0.0
35662,J.Wilson,0,5,,,0.0,0.0,0.0,0.0,0.0,0.0
35663,J.Wilson,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
35667,T.Patrick,0,11,,,1.0,0.0,0.0,0.0,0.0,0.0
35668,P.Lindsay,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
35671,R.Freeman,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
35679,P.Lindsay,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
35682,P.Lindsay,0,-3,,,0.0,0.0,0.0,0.0,0.0,0.0
35683,C.Keenum,0,16,,,1.0,0.0,0.0,0.0,0.0,0.0
35688,J.Wilson,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
35691,J.Wilson,0,7,,,0.0,0.0,0.0,0.0,0.0,0.0
35695,J.Wilson,0,4,,,0.0,0.0,0.0,0.0,0.0,0.0
35722,C.Keenum,0,-1,,,0.0,0.0,0.0,0.0,0.0,0.0
35726,C.Sutton,0,-1,,,0.0,0.0,0.0,0.0,0.0,0.0
35731,J.Wilson,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
35735,P.Lindsay,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
35738,P.Lindsay,0,5,,,0.0,0.0,0.0,0.0,0.0,0.0
35740,A.Janovich,0,3,,,1.0,0.0,0.0,0.0,0.0,0.0
35745,P.Lindsay,1,3,,,1.0,0.0,0.0,1.0,0.0,1.0
35748,J.Wilson,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
35751,J.Wilson,0,9,,,0.0,0.0,1.0,0.0,0.0,0.0
35752,J.Wilson,0,4,,,1.0,0.0,0.0,0.0,0.0,0.0
35753,J.Wilson,0,5,,,0.0,0.0,0.0,0.0,0.0,0.0
35755,N.Mullens,0,-4,,,0.0,0.0,0.0,0.0,0.0,0.0
35759,P.Lindsay,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
35761,P.Lindsay,0,4,,,0.0,0.0,0.0,0.0,0.0,0.0
35763,C.Keenum,0,6,,,1.0,0.0,0.0,0.0,0.0,0.0
35764,P.Lindsay,0,4,,,0.0,0.0,0.0,0.0,0.0,0.0
35766,C.Keenum,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
35767,P.Lindsay,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
35768,J.Wilson,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
35769,A.Morris,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
35771,R.Freeman,0,7,,,0.0,0.0,0.0,0.0,0.0,0.0
35772,R.Freeman,0,23,,,1.0,0.0,0.0,0.0,0.0,0.0
35774,R.Freeman,0,4,,,0.0,0.0,0.0,0.0,0.0,0.0
35775,R.Freeman,0,-1,,,0.0,0.0,0.0,0.0,0.0,0.0
35777,J.Wilson,0,4,,,0.0,0.0,0.0,0.0,0.0,0.0
35778,J.Wilson,0,4,,,0.0,0.0,0.0,0.0,0.0,0.0
35789,P.Lindsay,0,5,,,0.0,0.0,0.0,0.0,0.0,0.0
35790,P.Lindsay,0,3,,,1.0,0.0,0.0,0.0,0.0,0.0
35798,J.Wilson,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
35803,J.Wilson,0,4,,,0.0,0.0,0.0,0.0,0.0,0.0
35805,J.Wilson,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
35809,N.Mullens,0,-1,,,0.0,0.0,0.0,0.0,0.0,0.0
35810,N.Mullens,0,-1,,,0.0,0.0,0.0,0.0,0.0,0.0
35811,N.Mullens,0,-2,,,0.0,0.0,0.0,0.0,0.0,0.0
35812,N.Mullens,0,-2,,,0.0,0.0,0.0,0.0,0.0,0.0
35816,P.Rivers,0,5,,,0.0,0.0,0.0,0.0,0.0,0.0
35817,A.Ekeler,0,18,,,1.0,0.0,0.0,0.0,0.0,0.0
35819,A.Ekeler,0,4,,,0.0,0.0,0.0,0.0,0.0,0.0
35820,A.Ekeler,0,15,,,1.0,0.0,0.0,0.0,0.0,0.0
35824,J.Mixon,0,18,,,1.0,0.0,0.0,0.0,0.0,0.0
35825,J.Mixon,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
35826,J.Mixon,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
35827,J.Driskel,0,9,,,1.0,0.0,0.0,0.0,0.0,0.0
35829,J.Mixon,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
35834,J.Jackson,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
35836,A.Ekeler,0,2,,,1.0,0.0,0.0,0.0,0.0,0.0
35840,J.Jackson,0,3,,,1.0,0.0,0.0,0.0,0.0,0.0
35843,A.Ekeler,0,4,,,0.0,0.0,0.0,0.0,0.0,0.0
35844,A.Ekeler,0,5,,,0.0,0.0,0.0,0.0,0.0,0.0
35848,A.Ekeler,1,5,,,1.0,0.0,0.0,1.0,0.0,1.0
35851,J.Mixon,0,9,,,0.0,0.0,0.0,0.0,0.0,0.0
35852,J.Mixon,0,9,,,1.0,0.0,0.0,0.0,0.0,0.0
35854,J.Mixon,0,-2,,,0.0,0.0,0.0,0.0,0.0,0.0
35859,J.Jackson,0,-2,,,0.0,0.0,0.0,0.0,0.0,0.0
35864,G.Bernard,0,6,,,1.0,0.0,0.0,0.0,0.0,0.0
35866,J.Driskel,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
35869,A.Erickson,0,14,,,1.0,0.0,0.0,0.0,0.0,0.0
35870,G.Bernard,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
35871,J.Mixon,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
35881,J.Mixon,0,-1,,,0.0,0.0,0.0,0.0,0.0,0.0
35891,J.Mixon,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
35892,J.Mixon,0,6,,,0.0,0.0,0.0,0.0,0.0,0.0
35893,J.Mixon,0,13,,,1.0,0.0,0.0,0.0,0.0,0.0
35906,J.Mixon,0,6,,,0.0,0.0,0.0,0.0,0.0,0.0
35907,J.Mixon,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
35908,J.Mixon,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
35909,A.Ekeler,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
35910,A.Ekeler,0,8,,,0.0,0.0,0.0,0.0,0.0,0.0
35911,A.Ekeler,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
35912,A.Ekeler,0,2,,,1.0,0.0,0.0,0.0,0.0,0.0
35914,A.Ekeler,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
35916,A.Ekeler,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
35922,G.Bernard,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
35925,J.Mixon,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
35932,J.Jackson,0,2,,,1.0,0.0,0.0,0.0,0.0,0.0
35934,J.Jackson,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
35937,J.Mixon,0,4,,,0.0,0.0,0.0,0.0,0.0,0.0
35940,J.Mixon,0,-3,,,0.0,0.0,0.0,0.0,0.0,0.0
35943,J.Mixon,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
35948,A.Ekeler,0,5,,,0.0,0.0,0.0,0.0,0.0,0.0
35949,A.Ekeler,0,-5,,,0.0,0.0,0.0,0.0,0.0,0.0
35951,K.Allen,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
35957,J.Mixon,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
35959,J.Mixon,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
35963,J.Mixon,0,4,,,0.0,0.0,0.0,0.0,0.0,0.0
35965,J.Mixon,0,19,,,1.0,0.0,0.0,0.0,0.0,0.0
35966,J.Mixon,0,4,,,0.0,0.0,0.0,0.0,0.0,0.0
35967,J.Mixon,0,5,,,0.0,0.0,0.0,0.0,0.0,0.0
35970,J.Mixon,1,1,,,1.0,0.0,0.0,1.0,0.0,1.0
35973,J.Jackson,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
35975,J.Jackson,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
35977,P.Rivers,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
35986,L.Blount,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
35987,L.Blount,0,12,,,1.0,0.0,0.0,0.0,0.0,0.0
35988,T.Riddick,0,8,,,0.0,0.0,0.0,0.0,0.0,0.0
35991,L.Blount,0,14,,,1.0,0.0,0.0,0.0,0.0,0.0
35994,D.Johnson,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
35998,T.Riddick,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
36001,D.Johnson,0,10,,,1.0,0.0,0.0,0.0,0.0,0.0
36002,D.Johnson,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
36004,J.Rosen,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
36006,L.Blount,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
36011,D.Johnson,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
36014,C.Edmonds,0,4,,,0.0,0.0,1.0,0.0,0.0,0.0
36017,L.Blount,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
36019,T.Riddick,0,9,,,1.0,0.0,0.0,0.0,0.0,0.0
36022,L.Blount,0,4,,,0.0,0.0,0.0,0.0,0.0,0.0
36024,M.Stafford,0,7,,,1.0,0.0,0.0,0.0,0.0,0.0
36025,L.Blount,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
36028,T.Riddick,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
36030,T.Riddick,0,9,,,0.0,0.0,0.0,0.0,0.0,0.0
36033,D.Johnson,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
36036,D.Johnson,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
36049,D.Johnson,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
36063,D.Johnson,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
36065,D.Johnson,0,10,,,1.0,0.0,0.0,0.0,0.0,0.0
36068,D.Johnson,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
36069,D.Johnson,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
36071,D.Johnson,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
36072,C.Edmonds,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
36075,L.Blount,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
36076,Z.Zenner,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
36079,L.Blount,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
36082,D.Johnson,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
36087,J.Nelson,0,-5,,,0.0,0.0,0.0,0.0,0.0,0.0
36092,C.Edmonds,0,8,,,0.0,0.0,0.0,0.0,0.0,0.0
36096,L.Blount,0,-1,,,0.0,0.0,0.0,0.0,0.0,0.0
36097,L.Blount,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
36100,L.Blount,0,-2,,,0.0,0.0,0.0,0.0,0.0,0.0
36101,T.Riddick,0,-1,,,0.0,0.0,0.0,0.0,0.0,0.0
36106,J.Rosen,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
36107,D.Johnson,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
36111,D.Johnson,0,9,,,0.0,0.0,0.0,0.0,0.0,0.0
36116,Z.Zenner,0,14,,,1.0,0.0,0.0,0.0,0.0,0.0
36117,Z.Zenner,0,7,,,0.0,0.0,0.0,0.0,0.0,0.0
36118,Z.Zenner,0,4,,,1.0,0.0,0.0,0.0,0.0,0.0
36120,Z.Zenner,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
36121,Z.Zenner,0,7,,,0.0,0.0,0.0,0.0,0.0,0.0
36122,Z.Zenner,0,7,,,0.0,0.0,0.0,0.0,0.0,0.0
36123,Z.Zenner,1,1,,,1.0,0.0,0.0,1.0,0.0,1.0
36137,Z.Zenner,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
36139,Z.Zenner,0,5,,,0.0,0.0,0.0,0.0,0.0,0.0
36140,Z.Zenner,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
36142,Z.Zenner,0,4,,,0.0,0.0,0.0,0.0,0.0,0.0
36152,D.Martin,0,9,,,0.0,0.0,0.0,0.0,0.0,0.0
36155,D.Martin,0,4,,,0.0,0.0,0.0,0.0,0.0,0.0
36157,D.Martin,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
36159,D.Martin,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
36160,D.Martin,1,1,,,1.0,0.0,0.0,1.0,0.0,1.0
36163,J.Samuels,0,4,,,0.0,0.0,0.0,0.0,0.0,0.0
36164,D.Heyward-Bey,0,-7,,,0.0,0.0,0.0,0.0,0.0,0.0
36170,D.Martin,0,9,,,0.0,0.0,0.0,0.0,0.0,0.0
36171,D.Martin,0,1,,,1.0,0.0,0.0,0.0,0.0,0.0
36174,J.Richard,0,4,,,0.0,0.0,0.0,0.0,0.0,0.0
36177,J.Samuels,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
36181,S.Ridley,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
36185,S.Ridley,0,-1,,,0.0,0.0,0.0,0.0,0.0,0.0
36189,S.Ridley,1,2,,,1.0,0.0,0.0,1.0,0.0,1.0
36193,D.Martin,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
36195,D.Martin,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
36198,J.Richard,0,8,,,0.0,0.0,0.0,0.0,0.0,0.0
36199,J.Richard,0,-1,,,0.0,0.0,0.0,0.0,0.0,0.0
36203,J.Samuels,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
36207,J.Samuels,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
36212,D.Martin,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
36217,J.Samuels,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
36224,J.Samuels,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
36231,D.Carr,0,-1,,,0.0,0.0,0.0,0.0,0.0,0.0
36234,J.Samuels,0,5,,,0.0,0.0,0.0,0.0,0.0,0.0
36235,J.Dobbs,0,5,,,1.0,0.0,0.0,0.0,0.0,0.0
36236,J.Samuels,0,9,,,0.0,0.0,0.0,0.0,0.0,0.0
36245,D.Martin,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
36249,J.Samuels,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
36251,J.Samuels,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
36257,D.Martin,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
36259,D.Martin,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
36260,D.Martin,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
36263,S.Ridley,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
36264,S.Ridley,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
36265,J.Dobbs,0,10,,,1.0,0.0,0.0,0.0,0.0,0.0
36268,D.Martin,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
36275,J.Samuels,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
36281,J.Richard,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
36284,J.Richard,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
36287,J.Richard,0,5,,,1.0,0.0,0.0,0.0,0.0,0.0
36288,J.Richard,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
36291,D.Martin,0,-1,,,0.0,0.0,0.0,0.0,0.0,0.0
36309,J.Richard,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
36320,E.Elliott,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
36324,J.Adams,0,8,,,0.0,0.0,0.0,0.0,0.0,0.0
36325,J.Adams,0,-2,,,0.0,0.0,0.0,0.0,0.0,0.0
36327,J.Adams,0,24,,,1.0,0.0,0.0,0.0,0.0,0.0
36328,D.Sproles,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
36332,E.Elliott,0,13,,,1.0,0.0,0.0,0.0,0.0,0.0
36334,E.Elliott,0,7,,,0.0,0.0,0.0,0.0,0.0,0.0
36337,E.Elliott,0,5,,,0.0,0.0,0.0,0.0,0.0,0.0
36339,E.Elliott,0,5,,,0.0,0.0,0.0,0.0,0.0,0.0
36342,D.Prescott,0,-4,,,0.0,0.0,0.0,0.0,0.0,0.0
36348,C.Clement,0,-4,,,0.0,0.0,0.0,0.0,0.0,0.0
36352,E.Elliott,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
36355,E.Elliott,0,20,,,1.0,0.0,0.0,0.0,0.0,0.0
36356,R.Smith,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
36359,E.Elliott,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
36362,C.Wentz,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
36364,C.Wentz,0,-1,,,0.0,0.0,0.0,0.0,0.0,0.0
36366,E.Elliott,0,9,,,0.0,0.0,0.0,0.0,0.0,0.0
36367,E.Elliott,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
36368,E.Elliott,0,10,,,1.0,0.0,0.0,0.0,0.0,0.0
36370,R.Smith,0,14,,,1.0,0.0,0.0,0.0,0.0,0.0
36398,J.Adams,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
36401,E.Elliott,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
36403,E.Elliott,0,5,,,0.0,0.0,0.0,0.0,0.0,0.0
36407,E.Elliott,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
36408,D.Prescott,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
36411,J.Adams,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
36422,E.Elliott,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
36423,E.Elliott,0,5,,,0.0,0.0,0.0,0.0,0.0,0.0
36425,E.Elliott,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
36428,E.Elliott,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
36433,C.Wentz,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
36440,W.Smallwood,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
36444,E.Elliott,0,-1,,,0.0,0.0,0.0,0.0,0.0,0.0
36447,R.Smith,0,7,,,0.0,0.0,0.0,0.0,0.0,0.0
36449,R.Smith,0,5,,,0.0,0.0,0.0,0.0,0.0,0.0
36451,E.Elliott,0,5,,,0.0,0.0,0.0,0.0,0.0,0.0
36455,J.Adams,0,-1,,,0.0,0.0,0.0,0.0,0.0,0.0
36459,E.Elliott,0,-4,,,0.0,0.0,0.0,0.0,0.0,0.0
36465,J.Adams,0,6,,,0.0,0.0,0.0,0.0,0.0,0.0
36481,C.Wentz,0,-4,,,0.0,0.0,0.0,0.0,0.0,0.0
36495,D.Prescott,0,0,,,0.0,0.0,1.0,0.0,0.0,0.0
36500,E.Elliott,0,8,,,0.0,0.0,0.0,0.0,0.0,0.0
36501,E.Elliott,0,10,,,1.0,0.0,0.0,0.0,0.0,0.0
36503,E.Elliott,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
36507,E.Elliott,0,4,,,0.0,0.0,0.0,0.0,0.0,0.0
36509,E.Elliott,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
36511,E.Elliott,0,1,,,1.0,0.0,0.0,0.0,0.0,0.0
36512,D.Prescott,0,6,,,0.0,0.0,0.0,0.0,0.0,0.0
36513,E.Elliott,0,-3,,,0.0,0.0,0.0,0.0,0.0,0.0
36517,M.Trubisky,0,9,,,0.0,0.0,0.0,0.0,0.0,0.0
36518,J.Howard,0,3,,,1.0,0.0,0.0,0.0,0.0,0.0
36521,M.Trubisky,0,13,,,1.0,0.0,0.0,0.0,0.0,0.0
36525,T.Gurley,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
36530,J.Howard,0,4,,,0.0,0.0,0.0,0.0,0.0,0.0
36533,T.Cohen,0,4,,,0.0,0.0,0.0,0.0,0.0,0.0
36537,M.Trubisky,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
36538,T.Cohen,0,32,,,1.0,0.0,0.0,0.0,0.0,0.0
36540,T.Cohen,0,5,,,0.0,0.0,0.0,0.0,0.0,0.0
36544,T.Gurley,0,9,,,0.0,0.0,0.0,0.0,0.0,0.0
36547,T.Gurley,0,2,,,1.0,0.0,0.0,0.0,0.0,0.0
36549,T.Gurley,0,-1,,,0.0,0.0,0.0,0.0,0.0,0.0
36555,J.Howard,0,6,,,1.0,0.0,0.0,0.0,0.0,0.0
36556,J.Howard,0,10,,,1.0,0.0,0.0,0.0,0.0,0.0
36558,J.Howard,0,5,,,0.0,0.0,0.0,0.0,0.0,0.0
36582,T.Gurley,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
36588,T.Cohen,0,4,,,0.0,0.0,0.0,0.0,0.0,0.0
36590,J.Howard,0,3,,,1.0,0.0,0.0,0.0,0.0,0.0
36594,J.Howard,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
36603,T.Cohen,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
36611,T.Gurley,0,-5,,,0.0,0.0,0.0,0.0,0.0,0.0
36615,J.Howard,0,14,,,1.0,0.0,0.0,0.0,0.0,0.0
36617,J.Howard,0,4,,,0.0,0.0,0.0,0.0,0.0,0.0
36618,J.Howard,0,4,,,0.0,0.0,0.0,0.0,0.0,0.0
36619,T.Cohen,0,23,,,1.0,0.0,0.0,0.0,0.0,0.0
36631,T.Mizzell,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
36638,J.Howard,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
36641,J.Howard,0,8,,,0.0,0.0,0.0,0.0,0.0,0.0
36643,T.Cohen,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
36644,J.Howard,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
36645,M.Trubisky,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
36649,T.Gurley,0,2,,,1.0,0.0,0.0,0.0,0.0,0.0
36651,T.Gurley,0,12,,,1.0,0.0,0.0,0.0,0.0,0.0
36652,T.Gurley,0,6,,,0.0,0.0,0.0,0.0,0.0,0.0
36662,T.Gurley,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
36666,J.Howard,0,21,,,1.0,0.0,0.0,0.0,0.0,0.0
36667,J.Howard,0,4,,,0.0,0.0,0.0,0.0,0.0,0.0
36668,T.Cohen,0,-3,,,0.0,0.0,0.0,0.0,0.0,0.0
36669,T.Cohen,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
36672,T.Gurley,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
36674,J.Goff,0,5,,,1.0,0.0,0.0,0.0,0.0,0.0
36679,J.Howard,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
36680,J.Howard,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
36682,J.Howard,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
36691,J.Howard,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
36693,M.Trubisky,0,-1,,,0.0,0.0,0.0,0.0,0.0,0.0
36694,M.Trubisky,0,-1,,,0.0,0.0,0.0,0.0,0.0,0.0
36697,J.Davis,0,19,,,1.0,0.0,0.0,0.0,0.0,0.0
36700,D.Cook,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
36702,D.Cook,0,6,,,0.0,0.0,0.0,0.0,0.0,0.0
36703,D.Cook,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
36707,C.Carson,0,4,,,0.0,0.0,0.0,0.0,0.0,0.0
36708,C.Carson,0,5,,,0.0,0.0,0.0,0.0,0.0,0.0
36709,C.Carson,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
36712,D.Cook,0,-1,,,0.0,0.0,0.0,0.0,0.0,0.0
36714,D.Cook,0,13,,,1.0,0.0,0.0,0.0,0.0,0.0
36716,L.Murray,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
36721,C.Carson,0,9,,,1.0,0.0,0.0,0.0,0.0,0.0
36722,C.Carson,0,7,,,0.0,0.0,0.0,0.0,0.0,0.0
36723,R.Wilson,0,10,,,1.0,0.0,0.0,0.0,0.0,0.0
36724,R.Penny,0,8,,,0.0,0.0,0.0,0.0,0.0,0.0
36725,R.Wilson,0,8,,,1.0,0.0,0.0,0.0,0.0,0.0
36726,R.Penny,0,4,,,0.0,0.0,0.0,0.0,0.0,0.0
36728,T.Lockett,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
36735,D.Cook,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
36736,S.Diggs,0,5,,,0.0,0.0,0.0,0.0,0.0,0.0
36739,C.Carson,0,6,,,0.0,0.0,0.0,0.0,0.0,0.0
